inventory_id,product_id,warehouse_id,stock,reorder_level,last_restock_date
558,PROD19621,WH021,126.0,96,2022-06-17
559,PROD12992,WH038,270.0,66,2022-06-09
560,PROD04645,WH027,31.0,90,2024-11-01
561,PROD09196,WH002,274.0,39,2022-12-03
562,PROD09722,WH039,266.0,76,2022-08-27
563,PROD13155,WH023,298.0,82,2022-07-06
564,PROD12813,WH038,414.0,27,2024-07-17
565,PROD17034,WH049,212.0,78,2025-02-28
566,PROD04942,WH041,236.0,59,2022-02-14
567,PROD04952,WH007,418.0,20,2023-03-23
568,PROD17940,WH020,23.0,74,2023-12-07
569,PROD15222,WH030,30.0,28,2024-08-24
570,PROD13291,WH048,209.0,43,2022-10-05
571,PROD11846,WH016,456.0,68,2024-07-07
572,PROD02824,WH010,41.0,89,2022-09-30
573,PROD08702,WH027,91.0,88,2024-03-15
574,PROD16391,WH044,372.0,48,2022-01-08
575,PROD08145,WH028,237.0,89,2024-05-18
576,PROD02867,WH010,421.0,49,2023-05-22
577,PROD01405,WH046,79.0,55,2023-01-22
578,PROD16830,WH033,414.0,73,2025-06-13
579,PROD06053,WH018,105.0,28,2022-07-26
580,PROD03331,WH033,228.0,96,2025-10-08
581,PROD00622,WH018,379.0,25,2024-04-03
582,PROD09830,WH009,276.0,47,2022-04-26
583,PROD13206,WH049,148.0,49,2025-03-25
584,PROD17566,WH002,306.0,61,2023-05-01
585,PROD19867,WH013,338.0,86,2023-03-29
586,PROD14776,WH028,140.0,27,2025-02-14
587,PROD10358,WH018,466.0,42,2025-07-06
588,PROD05587,WH041,253.0,26,2023-12-07
589,PROD15273,WH043,268.0,60,2025-11-27
590,PROD05967,WH025,76.0,58,2024-02-10
591,PROD12125,WH021,275.0,80,2023-05-09
592,PROD03675,WH028,439.0,38,2024-08-06
593,PROD16962,WH041,211.0,73,2025-02-15
594,PROD01857,WH044,198.0,51,2023-06-07
595,PROD15629,WH046,331.0,30,2024-07-10
596,PROD17971,WH050,274.0,44,2022-04-16
597,PROD15288,WH010,344.0,97,2025-05-19
598,PROD06180,WH020,96.0,95,2025-10-07
599,PROD01001,WH035,245.0,46,2023-11-13
600,PROD10935,WH032,108.0,44,2022-08-29
601,PROD03114,WH018,356.0,97,2025-12-12
602,PROD06460,WH017,468.0,50,2025-02-04
603,PROD14530,WH008,144.0,68,2024-08-12
604,PROD11329,WH036,183.0,59,2023-06-20
605,PROD02435,WH049,451.0,83,2024-08-12
606,PROD12140,WH015,369.0,80,2023-10-18
607,PROD13382,WH016,160.0,72,2022-04-04
608,PROD03156,WH009,379.0,38,2022-02-03
609,PROD10649,WH041,478.0,94,2025-04-01
610,PROD19304,WH048,78.0,45,2023-11-07
611,PROD05563,WH010,291.0,51,2024-10-19
612,PROD01383,WH036,483.0,63,2023-06-12
613,PROD06035,WH019,328.0,82,2024-08-01
614,PROD07555,WH019,407.0,65,2022-12-13
615,PROD05755,WH019,279.0,82,2023-01-12
616,PROD15262,WH036,490.0,27,2024-12-09
617,PROD16396,WH040,433.0,29,2025-09-30
618,PROD19399,WH021,3.0,72,2022-10-09
619,PROD11331,WH020,362.0,39,2022-01-19
620,PROD14434,WH049,233.0,67,2022-05-04
621,PROD08598,WH024,249.0,22,2022-01-14
622,PROD03829,WH041,210.0,21,2022-02-04
623,PROD10214,WH019,140.0,88,2023-08-11
624,PROD07697,WH049,416.0,75,2023-01-03
625,PROD06291,WH042,268.0,39,2023-05-09
626,PROD05943,WH014,269.0,52,2023-12-27
627,PROD19507,WH043,203.0,30,2024-02-04
628,PROD07671,WH026,289.0,51,2025-11-28
629,PROD00697,WH028,350.0,30,2025-08-31
630,PROD09001,WH050,207.0,68,2024-02-12
631,PROD04438,WH012,28.0,21,2025-12-10
632,PROD11716,WH050,255.0,75,2025-08-13
633,PROD14133,WH002,500.0,32,2024-12-17
634,PROD09659,WH009,108.0,92,2024-08-31
635,PROD18137,WH033,473.0,29,2025-11-02
636,PROD17053,WH030,288.0,24,2023-01-03
637,PROD03654,WH006,492.0,46,2025-04-17
638,PROD12342,WH021,420.0,70,2022-06-07
639,PROD00917,WH031,288.0,50,2025-03-06
640,PROD13614,WH045,459.0,89,2023-11-11
641,PROD08920,WH021,378.0,37,2025-11-12
642,PROD17337,WH049,381.0,64,2022-04-20
643,PROD02067,WH031,118.0,29,2023-11-29
644,PROD18344,WH008,314.0,96,2024-03-23
645,PROD16417,WH006,324.0,54,2024-07-11
646,PROD14146,WH009,182.0,90,2024-02-08
647,PROD19206,WH004,348.0,94,2025-09-15
648,PROD14903,WH050,395.0,99,2023-08-28
649,PROD05652,WH023,37.0,30,2023-07-03
650,PROD07797,WH010,364.0,39,2024-03-08
651,PROD05131,WH016,54.0,31,2022-01-11
652,PROD09074,WH038,184.0,54,2022-07-29
653,PROD09130,WH050,95.0,75,2024-07-08
654,PROD16490,WH041,262.0,72,2022-07-31
655,PROD10813,WH050,181.0,90,2022-07-10
656,PROD05645,WH003,401.0,61,2024-02-28
657,PROD17584,WH048,211.0,69,2022-06-23
658,PROD09520,WH018,292.0,86,2022-12-14
659,PROD10368,WH031,71.0,54,2023-09-09
660,PROD07865,WH001,74.0,28,2022-12-09
661,PROD02888,WH005,215.0,58,2024-09-18
662,PROD14194,WH016,128.0,51,2025-07-04
663,PROD04173,WH003,315.0,45,2024-07-26
664,PROD14783,WH044,5000.0,20,2024-03-21
665,PROD15570,WH040,317.0,68,2023-11-06
666,PROD08135,WH046,220.0,96,2022-10-06
667,PROD04660,WH047,308.0,45,2024-09-08
668,PROD12681,WH004,493.0,70,2023-10-16
669,PROD19922,WH018,355.0,82,2025-03-25
670,PROD06243,WH047,192.0,55,2024-03-15
671,PROD01096,WH027,477.0,92,2023-02-14
672,PROD17845,WH030,92.0,90,2022-02-25
673,PROD12206,WH023,107.0,76,2023-08-20
674,PROD19454,WH029,434.0,72,2025-10-10
675,PROD00991,WH044,324.0,58,2023-05-11
676,PROD07821,WH024,78.0,74,2024-02-12
677,PROD14965,WH038,306.0,81,2025-04-07
678,PROD02664,WH030,259.0,73,2025-01-18
679,PROD16054,WH043,495.0,66,2025-12-07
680,PROD05434,WH003,326.0,30,2022-08-12
681,PROD10306,WH024,340.0,65,2022-12-07
682,PROD06751,WH002,330.0,71,2023-11-11
683,PROD04477,WH042,5.0,32,2023-06-14
684,PROD14714,WH049,382.0,86,2025-02-16
685,PROD04945,WH011,294.0,48,2024-07-01
686,PROD04066,WH017,237.0,95,2025-11-15
687,PROD10859,WH013,176.0,23,2024-09-15
688,PROD15737,WH048,212.0,30,2022-08-26
689,PROD14623,WH046,159.0,63,2024-07-21
690,PROD01897,WH037,247.0,64,2024-09-02
691,PROD16305,WH038,369.0,77,2023-10-16
692,PROD05993,WH028,22.0,34,2022-02-16
693,PROD12112,WH036,55.0,41,2023-05-15
694,PROD02896,WH004,282.0,40,2023-11-09
695,PROD15505,WH031,490.0,79,2023-04-20
696,PROD00866,WH040,94.0,43,2025-08-04
697,PROD05651,WH017,14.0,98,2023-02-09
698,PROD06829,WH022,219.0,69,2022-01-10
699,PROD17472,WH035,142.0,28,2025-03-28
700,PROD06316,WH015,446.0,88,2023-01-18
701,PROD07857,WH047,100.0,78,2022-08-22
702,PROD16272,WH024,441.0,82,2024-12-16
703,PROD01246,WH003,198.0,98,2024-03-14
704,PROD13919,WH027,178.0,65,2024-07-26
705,PROD03370,WH029,344.0,58,2025-06-12
706,PROD06091,WH050,344.0,37,2023-10-04
707,PROD02685,WH018,156.0,34,2023-01-10
708,PROD08868,WH011,72.0,85,2024-03-06
709,PROD13902,WH003,70.0,93,2024-02-25
710,PROD08738,WH004,249.0,88,2025-11-21
711,PROD00510,WH041,85.0,82,2023-08-15
712,PROD07783,WH004,161.0,77,2025-06-22
713,PROD11367,WH046,487.0,21,2024-09-19
714,PROD17719,WH034,417.0,69,2025-02-24
715,PROD13517,WH036,253.0,72,2025-11-03
716,PROD19908,WH025,363.0,76,2024-09-27
717,PROD11014,WH050,289.0,23,2023-03-28
718,PROD04723,WH033,140.0,48,2025-01-06
719,PROD11946,WH031,399.0,78,2025-03-04
720,PROD15135,WH041,261.0,34,2025-03-18
721,PROD11020,WH005,396.0,89,2024-01-22
722,PROD04714,WH029,387.0,25,2024-06-22
723,PROD08707,WH035,217.0,33,2025-08-31
724,PROD06843,WH028,447.0,24,2024-07-10
725,PROD03870,WH046,441.0,31,2024-06-18
726,PROD16989,WH008,415.0,50,2023-03-06
727,PROD03597,WH011,179.0,98,2025-07-19
728,PROD07298,WH031,315.0,37,2023-02-28
729,PROD04430,WH015,30.0,92,2023-12-20
730,PROD04698,WH005,305.0,88,2022-12-11
731,PROD06669,WH023,149.0,57,2025-03-18
732,PROD06158,WH039,263.0,32,2022-10-05
733,PROD17508,WH014,141.0,36,2025-12-07
734,PROD16718,WH018,74.0,61,2023-05-22
735,PROD04145,WH001,72.0,93,2025-07-19
736,PROD02261,WH040,212.0,68,2024-07-14
737,PROD12798,WH040,406.0,31,2024-04-05
738,PROD03584,WH018,142.0,67,2024-07-20
739,PROD18433,WH047,297.0,20,2022-07-10
740,PROD06793,WH040,340.0,65,2022-05-10
741,PROD11241,WH017,111.0,74,2023-03-10
742,PROD04595,WH005,165.0,56,2023-11-23
743,PROD02462,WH002,66.0,92,2024-09-20
744,PROD01055,WH045,390.0,26,2022-04-05
745,PROD13877,WH040,401.0,78,2022-02-03
746,PROD09677,WH039,80.0,76,2024-07-23
747,PROD19617,WH031,103.0,36,2025-08-24
748,PROD15779,WH031,447.0,55,2022-07-11
749,PROD00660,WH007,42.0,67,2025-09-22
750,PROD10193,WH014,202.0,100,2032-05-01
751,PROD19591,WH031,335.0,31,2025-12-12
752,PROD02169,WH032,109.0,81,2022-06-09
753,PROD16718,WH022,115.0,86,2025-10-24
754,PROD08865,WH032,4.0,63,2022-09-04
755,PROD13045,WH011,67.0,81,2022-05-26
756,PROD10621,WH010,45.0,33,2022-07-31
757,PROD15440,WH016,451.0,58,2022-10-08
758,PROD16270,WH008,416.0,37,2025-08-06
759,PROD07828,WH020,271.0,92,2022-01-18
760,PROD11395,WH036,84.0,76,2023-12-21
761,PROD07540,WH040,383.0,39,2024-04-23
762,PROD03495,WH035,44.0,32,2022-10-14
763,PROD17362,WH022,373.0,69,2023-12-21
764,PROD19704,WH047,405.0,37,2023-05-23
765,PROD02866,WH036,43.0,51,2025-02-07
766,PROD04496,WH003,369.0,97,2023-08-07
767,PROD05283,WH039,433.0,58,2023-02-25
768,PROD13706,WH003,260.0,44,2024-03-13
769,PROD00953,WH036,27.0,50,2024-10-10
770,PROD08178,WH027,123.0,83,2025-07-30
771,PROD19088,WH020,270.0,21,2024-01-10
772,PROD16359,WH044,198.0,92,2024-05-11
773,PROD03738,WH030,349.0,42,2024-08-22
774,PROD18125,WH006,300.0,28,2022-01-29
775,PROD08974,WH035,20.0,27,2024-03-26
776,PROD08253,WH048,321.0,84,2024-04-30
777,PROD19431,WH011,-10.0,30,2025-08-04
778,PROD12577,WH030,315.0,39,2023-07-23
779,PROD18117,WH028,40.0,85,2023-02-21
780,PROD14718,WH030,167.0,70,2025-04-16
781,PROD11410,WH028,357.0,75,2023-05-04
782,PROD09681,WH018,44.0,75,2022-08-26
783,PROD12452,WH014,311.0,27,2023-09-26
784,PROD15051,WH027,6.0,37,2025-12-07
785,PROD12409,WH031,254.0,64,2024-12-07
786,PROD02296,WH043,421.0,53,2022-12-08
787,PROD19254,WH044,383.0,54,2022-08-30
788,PROD19389,WH046,413.0,74,2023-07-12
789,PROD15744,WH020,134.0,93,2025-07-09
790,PROD11415,WH001,233.0,85,2024-01-08
791,PROD06024,WH001,439.0,92,2022-12-08
792,PROD13934,WH031,130.0,33,2025-03-21
793,PROD07668,WH009,379.0,85,2022-01-06
794,PROD09359,WH039,441.0,21,2023-05-16
795,PROD02280,WH012,186.0,69,2022-11-04
796,PROD09166,WH039,18.0,90,2025-09-04
797,PROD07943,WH009,164.0,51,2024-05-02
798,PROD07632,WH005,422.0,29,2025-03-16
799,PROD16648,WH027,257.0,26,2023-01-03
800,PROD16698,WH015,264.0,25,2024-04-01
801,PROD04848,WH026,443.0,56,2023-09-29
802,PROD09764,WH050,283.0,78,2022-01-17
803,PROD19152,WH034,149.0,92,2023-09-15
804,PROD18681,WH026,188.0,95,2024-10-07
805,PROD04790,WH019,461.0,89,2023-05-18
806,PROD03602,WH032,477.0,72,2022-02-18
807,PROD15291,WH030,177.0,21,2023-11-18
808,PROD14958,WH021,336.0,68,2023-09-22
809,PROD02728,WH035,271.0,50,2024-05-09
810,PROD13289,WH014,497.0,38,2025-12-28
811,PROD16298,WH050,22.0,49,2024-11-30
812,PROD11073,WH011,458.0,67,2024-07-27
813,PROD13389,WH022,48.0,84,2022-10-01
814,PROD01848,WH020,303.0,92,2022-05-08
815,PROD01367,WH024,493.0,36,2023-04-30
816,PROD11989,WH007,435.0,60,2024-03-15
817,PROD05088,WH047,231.0,54,2023-04-24
818,PROD02076,WH034,69.0,94,2022-08-12
819,PROD09652,WH042,84.0,77,2024-08-12
820,PROD14393,WH025,61.0,88,2024-01-04
821,PROD01616,WH038,157.0,79,2023-06-27
822,PROD10352,WH050,80.0,58,2025-12-14
823,PROD14374,WH033,110.0,61,2022-10-31
824,PROD10416,WH023,127.0,65,2024-03-22
825,PROD14301,WH014,346.0,58,2023-06-17
826,PROD06848,WH006,487.0,71,2024-07-15
827,PROD01317,WH018,281.0,51,2022-07-13
828,PROD02346,WH042,411.0,37,2022-09-06
829,PROD14246,WH014,425.0,48,2022-09-25
830,PROD10754,WH029,205.0,67,2025-11-06
831,PROD15970,WH022,300.0,53,2022-06-03
832,PROD06920,WH020,101.0,76,2022-09-21
833,PROD15147,WH039,424.0,62,2022-09-08
834,PROD04111,WH026,25.0,41,2025-03-21
835,PROD17821,WH029,370.0,70,2024-10-13
836,PROD03579,WH010,349.0,74,2022-12-20
837,PROD11493,WH035,465.0,43,2023-07-18
838,PROD11688,WH038,452.0,39,2022-03-12
839,PROD09412,WH036,151.0,83,2024-04-23
840,PROD10341,WH012,31.0,31,2023-07-27
841,PROD05236,WH044,214.0,45,2025-08-09
842,PROD04762,WH018,322.0,89,2022-02-09
843,PROD16517,WH043,365.0,65,2032-05-01
844,PROD16088,WH043,248.0,64,2025-03-04
845,PROD11165,WH047,198.0,54,2023-01-04
846,PROD11400,WH047,305.0,48,2022-03-02
847,PROD14741,WH014,414.0,80,2024-12-20
848,PROD09747,WH008,299.0,49,2022-11-23
849,PROD04541,WH018,336.0,50,2023-06-30
850,PROD17112,WH029,405.0,27,2023-03-26
851,PROD16315,WH039,408.0,69,2023-12-28
852,PROD13801,WH004,121.0,95,2023-10-14
853,PROD10930,WH022,14.0,65,2025-03-08
854,PROD12804,WH013,288.0,44,2024-10-05
855,PROD15262,WH028,89.0,82,2022-03-19
856,PROD04357,WH014,119.0,97,2023-03-25
857,PROD04519,WH037,244.0,20,2023-11-11
858,PROD08508,WH015,66.0,63,2022-12-30
859,PROD09922,WH014,11.0,38,2025-04-16
860,PROD18132,WH008,56.0,87,2024-01-18
861,PROD16467,WH016,360.0,70,2025-04-15
862,PROD12033,WH046,154.0,61,2022-10-07
863,PROD11477,WH019,485.0,75,2025-08-02
864,PROD12058,WH036,162.0,42,2025-12-19
865,PROD09473,WH011,455.0,98,2024-01-01
866,PROD19821,WH024,301.0,42,2024-02-14
867,PROD00977,WH019,352.0,57,2022-09-18
868,PROD05013,WH019,0.0,93,2024-03-12
869,PROD01608,WH033,93.0,97,2023-10-14
870,PROD07918,WH040,289.0,33,2024-10-13
871,PROD07020,WH046,381.0,29,2023-05-03
872,PROD08540,WH047,85.0,31,2025-12-22
873,PROD07141,WH038,5.0,53,2023-03-06
874,PROD14197,WH011,34.0,64,2023-06-10
875,PROD14802,WH019,0.0,26,2024-03-01
876,PROD03918,WH019,214.0,41,2024-04-27
877,PROD03263,WH010,179.0,89,2024-02-08
878,PROD12302,WH040,245.0,93,2025-08-26
879,PROD10520,WH031,231.0,29,2022-03-10
880,PROD03564,WH006,163.0,53,2022-08-03
881,PROD17857,WH046,87.0,68,2022-11-26
882,PROD00287,WH041,482.0,31,2023-11-24
883,PROD09589,WH014,457.0,81,2025-12-13
884,PROD19150,WH031,482.0,41,2025-05-28
885,PROD05015,WH031,27.0,32,2023-11-10
886,PROD16876,WH034,209.0,90,2025-01-11
887,PROD04251,WH024,144.0,58,2023-05-02
888,PROD09656,WH014,201.0,93,2025-01-30
889,PROD02691,WH013,27.0,66,2022-01-08
890,PROD00894,WH050,150.0,100,2025-05-14
891,PROD01648,WH034,49.0,23,2023-02-28
892,PROD10248,WH040,149.0,30,2024-08-27
893,PROD07684,WH028,401.0,70,2024-08-22
894,PROD10847,WH024,135.0,31,2025-08-07
895,PROD19401,WH010,94.0,67,2024-02-21
896,PROD17304,WH004,228.0,25,2023-06-24
897,PROD03139,WH026,134.0,48,2023-07-05
898,PROD07058,WH014,77.0,32,2022-06-25
899,PROD13344,WH015,277.0,72,2025-04-22
900,PROD07079,WH041,31.0,69,2024-12-06
901,PROD18442,WH030,351.0,80,2025-03-18
902,PROD17449,WH012,153.0,30,2024-03-19
903,PROD02815,WH049,292.0,86,2025-03-16
904,PROD13317,WH027,486.0,77,2022-12-21
905,PROD13940,WH035,413.0,44,2022-09-16
906,PROD11761,WH031,40.0,75,2023-02-18
907,PROD06347,WH040,304.0,53,2023-10-17
908,PROD08674,WH050,198.0,91,2024-03-24
909,PROD05902,WH047,438.0,55,2024-11-30
910,PROD15407,WH032,402.0,99,2025-04-18
911,PROD00160,WH043,214.0,34,2024-04-28
912,PROD17401,WH013,290.0,95,2025-04-08
913,PROD04157,WH042,288.0,32,2023-08-09
914,PROD02598,WH046,449.0,72,2023-06-25
915,PROD03946,WH036,248.0,93,2025-06-01
916,PROD10378,WH033,88.0,55,2024-04-05
917,PROD19284,WH014,311.0,71,2022-03-21
918,PROD14195,WH046,353.0,50,2022-04-11
919,PROD10704,WH005,459.0,67,2022-02-11
920,PROD13766,WH029,406.0,58,2023-09-29
921,PROD13827,WH040,251.0,32,2023-04-12
922,PROD04752,WH028,498.0,76,2023-10-20
923,PROD13963,WH019,213.0,97,2025-08-15
924,PROD10260,WH034,226.0,47,2024-04-13
925,PROD11972,WH021,264.0,67,2022-04-26
926,PROD07619,WH043,81.0,28,2023-09-30
927,PROD05120,WH017,69.0,87,2025-03-10
928,PROD03942,WH004,98.0,45,2022-04-29
929,PROD16191,WH033,233.0,26,2024-01-09
930,PROD07507,WH005,188.0,79,2024-10-31
931,PROD03020,WH040,472.0,35,2025-10-27
932,PROD00929,WH018,190.0,82,2025-05-01
933,PROD11203,WH004,-10.0,80,2025-04-16
934,PROD02495,WH046,176.0,40,2023-06-14
935,PROD10667,WH048,14.0,69,2022-04-12
936,PROD02948,WH039,292.0,47,2023-03-30
937,PROD02518,WH045,105.0,54,2025-08-27
938,PROD07368,WH049,10.0,21,2024-08-28
939,PROD00374,WH036,88.0,96,2022-01-18
940,PROD16832,WH007,311.0,59,2025-12-30
941,PROD19108,WH031,458.0,68,2023-12-16
942,PROD01033,WH007,111.0,79,2023-09-11
943,PROD05843,WH029,319.0,70,2025-04-12
944,PROD19697,WH032,261.0,67,2025-02-23
945,PROD10976,WH003,144.0,58,2025-11-02
946,PROD09451,WH012,32.0,63,2023-07-21
947,PROD06029,WH005,133.0,58,2023-01-21
948,PROD15843,WH037,391.0,50,2022-04-27
949,PROD05178,WH017,338.0,60,2025-10-26
950,PROD14804,WH019,13.0,83,2023-08-29
951,PROD08890,WH025,207.0,69,2022-03-14
952,PROD15771,WH023,292.0,44,2023-12-04
953,PROD11765,WH045,273.0,80,2025-10-07
954,PROD05425,WH049,153.0,41,2025-09-08
955,PROD11531,WH004,150.0,32,2024-08-22
956,PROD13452,WH018,132.0,91,2023-01-10
957,PROD06801,WH036,45.0,48,2023-12-29
958,PROD19163,WH018,446.0,59,2024-05-11
959,PROD03476,WH016,133.0,94,2023-08-26
960,PROD02416,WH039,60.0,80,2022-04-20
961,PROD17335,WH022,483.0,99,2022-05-26
962,PROD14012,WH034,256.0,35,2025-10-26
963,PROD16625,WH037,152.0,72,2022-04-21
964,PROD13507,WH044,102.0,63,2024-04-18
965,PROD13282,WH026,73.0,60,2023-01-05
966,PROD09211,WH001,170.0,100,2022-12-29
967,PROD01246,WH040,29.0,20,2024-07-14
968,PROD00268,WH035,389.0,41,2025-03-26
969,PROD18776,WH001,402.0,31,2022-09-23
970,PROD03160,WH040,219.0,71,2024-05-28
971,PROD18952,WH010,2.0,24,2024-12-29
972,PROD03977,WH019,191.0,21,2023-10-22
973,PROD18330,WH034,9.0,20,2025-07-07
974,PROD16350,WH009,355.0,64,2023-10-02
975,PROD17907,WH042,196.0,84,2025-04-20
976,PROD09435,WH031,33.0,25,2023-09-03
977,PROD02769,WH026,372.0,86,2025-05-06
978,PROD12936,WH046,222.0,37,2023-12-03
979,PROD07130,WH046,384.0,44,2022-12-04
980,PROD15682,WH006,116.0,48,2022-09-26
981,PROD18307,WH019,11.0,95,2024-10-30
982,PROD02862,WH027,187.0,24,2024-02-08
983,PROD09925,WH008,273.0,99,2022-04-10
984,PROD19088,WH014,338.0,33,2025-08-31
985,PROD10017,WH014,353.0,34,2024-05-03
986,PROD19117,WH010,63.0,90,2023-06-02
987,PROD12437,WH011,78.0,46,2025-11-24
988,PROD06770,WH028,215.0,32,2025-09-18
989,PROD19343,WH005,318.0,97,2025-12-06
990,PROD10857,WH025,425.0,33,2024-11-13
991,PROD16405,WH048,58.0,33,2024-10-16
992,PROD08422,WH003,102.0,53,2024-12-07
993,PROD13409,WH046,360.0,72,2023-08-28
994,PROD18522,WH033,280.0,83,2023-03-02
995,PROD06752,WH046,120.0,20,2022-01-27
996,PROD10661,WH027,427.0,93,2025-10-02
997,PROD03840,WH013,486.0,31,2024-11-13
998,PROD15187,WH019,370.0,32,2023-06-09
999,PROD04580,WH026,500.0,57,2023-06-25
1000,PROD14449,WH014,51.0,42,2022-03-22
1001,PROD19707,WH016,410.0,60,2024-05-22
1002,PROD15993,WH042,435.0,25,2022-01-20
1003,PROD00399,WH024,331.0,41,2023-11-05
1004,PROD09121,WH038,489.0,99,2023-07-04
1005,PROD05459,WH016,417.0,63,2023-01-10
1006,PROD17437,WH017,204.0,78,2023-07-11
1007,PROD12362,WH011,435.0,81,2024-05-13
1008,PROD01809,WH027,67.0,27,2022-11-23
1009,PROD05101,WH025,466.0,95,2024-09-15
1010,PROD08074,WH045,224.0,43,2025-06-05
1011,PROD06879,WH008,183.0,98,2022-03-01
1012,PROD15693,WH012,471.0,82,2022-08-20
1013,PROD16197,WH038,23.0,28,2023-06-20
1014,PROD05151,WH032,360.0,87,2025-03-26
1015,PROD19022,WH009,500.0,63,2024-11-29
1016,PROD02952,WH011,358.0,99,2022-07-15
1017,PROD14359,WH024,372.0,51,2024-09-13
1018,PROD12407,WH024,5000.0,69,2022-11-01
1019,PROD12593,WH014,27.0,21,2025-08-10
1020,PROD15816,WH049,434.0,80,2024-10-12
1021,PROD03098,WH020,384.0,82,2023-10-19
1022,PROD09129,WH046,496.0,55,2022-04-14
1023,PROD04018,WH009,281.0,68,2024-04-05
1024,PROD16042,WH050,235.0,76,2025-03-19
1025,PROD15002,WH050,438.0,83,2024-07-04
1026,PROD08206,WH027,254.0,22,2022-07-30
1027,PROD00070,WH025,18.0,91,2025-01-29
1028,PROD02302,WH029,46.0,97,2025-06-21
1029,PROD15403,WH049,287.0,46,2025-09-02
1030,PROD02230,WH046,186.0,26,2023-04-02
1031,PROD05198,WH046,286.0,99,2032-05-01
1032,PROD17496,WH023,336.0,66,2024-07-15
1033,PROD13378,WH042,388.0,48,2022-01-05
1034,PROD09302,WH046,424.0,57,2025-01-26
1035,PROD12642,WH016,359.0,33,2022-04-04
1036,PROD00776,WH001,71.0,72,2022-08-08
1037,PROD19001,WH014,100.0,44,2022-09-05
1038,PROD06748,WH035,234.0,44,2023-11-24
1039,PROD12312,WH021,212.0,25,2025-07-20
1040,PROD06810,WH027,395.0,77,2024-07-25
1041,PROD12395,WH049,68.0,83,2022-01-09
1042,PROD11382,WH018,24.0,90,2024-06-05
1043,PROD08568,WH012,473.0,85,2022-12-29
1044,PROD17693,WH004,374.0,36,2022-08-01
1045,PROD17117,WH024,307.0,97,2023-10-22
1046,PROD17011,WH010,214.0,97,2025-11-19
1047,PROD10306,WH005,203.0,63,2023-08-26
1048,PROD19031,WH015,68.0,37,2024-04-25
1049,PROD18712,WH011,453.0,85,2023-09-05
1050,PROD17154,WH047,364.0,90,2025-07-19
1051,PROD08352,WH034,107.0,99,2023-08-19
1052,PROD11043,WH045,67.0,42,2024-10-28
1053,PROD10852,WH011,326.0,61,2025-12-25
1054,PROD12402,WH021,180.0,91,2024-09-10
1055,PROD05780,WH002,482.0,73,2025-10-12
1056,PROD07852,WH048,449.0,74,2022-01-27
1057,PROD17428,WH042,12.0,68,2022-10-25
1058,PROD12847,WH024,28.0,45,2023-07-01
1059,PROD14059,WH048,349.0,52,2022-10-27
1060,PROD10544,WH011,401.0,57,2023-02-22
1061,PROD01172,WH033,183.0,77,2022-07-29
1062,PROD18856,WH009,380.0,91,2024-03-07
1063,PROD17621,WH049,401.0,56,2025-11-20
1064,PROD17644,WH010,198.0,73,2025-11-04
1065,PROD03961,WH041,27.0,21,2023-05-30
1066,PROD07531,WH014,444.0,76,2023-04-07
1067,PROD10428,WH021,301.0,89,2025-05-20
1068,PROD15321,WH008,371.0,44,2023-08-26
1069,PROD18186,WH004,349.0,29,2023-01-18
1070,PROD06244,WH018,263.0,35,2024-02-12
1071,PROD02215,WH031,142.0,91,2023-06-26
1072,PROD01337,WH031,299.0,52,2022-01-12
1073,PROD12406,WH026,363.0,39,2022-03-23
1074,PROD13694,WH047,305.0,26,2025-07-04
1075,PROD02838,WH001,404.0,93,2025-01-31
1076,PROD10297,WH020,401.0,60,2024-12-12
1077,PROD08397,WH004,266.0,28,2024-10-31
1078,PROD15696,WH025,278.0,88,2024-04-06
1079,PROD12458,WH046,113.0,47,2025-09-20
1080,PROD11136,WH046,184.0,57,2023-03-24
1081,PROD01843,WH012,287.0,21,2022-08-23
1082,PROD18392,WH038,123.0,98,2025-06-26
1083,PROD11826,WH033,349.0,61,2024-02-21
1084,PROD19679,WH010,131.0,89,2023-08-03
1085,PROD15270,WH037,420.0,67,2024-11-19
1086,PROD18190,WH038,249.0,25,2023-08-31
1087,PROD02237,WH047,263.0,30,2022-07-16
1088,PROD05039,WH008,275.0,88,2022-01-16
1089,PROD16580,WH035,343.0,100,2023-03-13
1090,PROD15181,WH040,53.0,46,2025-01-06
1091,PROD05731,WH036,418.0,29,2025-11-06
1092,PROD12614,WH006,235.0,62,2022-03-19
1093,PROD15705,WH020,27.0,42,2023-05-31
1094,PROD09219,WH020,294.0,49,2023-06-14
1095,PROD02832,WH010,230.0,100,2024-04-08
1096,PROD11924,WH047,8.0,69,2025-10-10
1097,PROD15447,WH030,3.0,99,2022-05-10
1098,PROD18445,WH033,358.0,29,2024-01-03
1099,PROD05098,WH042,148.0,58,2025-05-27
1100,PROD07302,WH048,391.0,76,2024-02-21
1101,PROD02608,WH029,338.0,23,2024-08-28
1102,PROD02494,WH030,112.0,37,2024-03-11
