return_id,order_id,return_reason,return_date,refund_amount
592,43573,Damaged Product,2023-10-24,193441.77
593,34387,Late Delivery,2024-10-15,49928.56
594,164852,Damaged Product,2022-08-17,13453.41
595,26722,Damaged Product,2024-08-18,19957.59
596,26289,Defective Item,2022-11-17,174865.74
597,68184,Changed Mind,2023-11-16,7031.69
598,6470,Changed Mind,2023-09-11,165739.99
599,32793,Damaged Product,2023-05-03,11703.78
600,60881,Changed Mind,2025-02-21,68711.78
601,189213,Changed Mind,2023-01-13,28017.21
602,118081,Damaged Product,2023-03-15,90225.57
603,140007,Defective Item,2025-12-06,84860.92
604,154862,Damaged Product,2024-06-23,9661.57
605,197786,Damaged Product,2024-02-27,103129.81
606,196687,Quality Issue,2025-12-21,191999.01
607,83467,Wrong Product,2022-05-18,654.67
608,2539,Late Delivery,2025-12-24,49049.19
609,156468,Late Delivery,2025-07-19,71485.2
610,131747,Defective Item,2023-11-24,118112.55
611,161605,Damaged Product,2023-12-05,118418.75
612,198875,Size Issue,2025-09-03,18535.21
613,69234,Size Issue,2024-08-10,-96309.76
614,35512,Changed Mind,2024-07-27,27255.5
615,43758,Damaged Product,2024-01-19,16590.58
616,103809,Late Delivery,2024-09-07,8548.91
617,166907,Size Issue,2022-03-22,11775.19
618,73346,Changed Mind,2022-01-30,165255.2
619,91690,Late Delivery,2024-02-10,3434.39
620,152825,Defective Item,2022-06-15,266973.35
621,84190,Size Issue,2022-06-08,29157.49
622,35005,Size Issue,2022-07-21,127100.77
623,151059,Damaged Product,2024-11-01,12138.47
624,125167,Changed Mind,2025-09-01,95276.76
625,97254,Late Delivery,2025-04-03,93059.42
626,87690,Late Delivery,2025-05-25,28726.91
627,158510,Wrong Product,2022-10-31,59140.63
628,144461,Late Delivery,2025-07-06,125130.35
629,145874,Changed Mind,2023-06-19,21880.91
630,119167,Size Issue,2023-01-01,20526.77
631,63924,Size Issue,2024-04-10,44109.93
632,50396,Changed Mind,2023-03-08,27118.99
633,144075,Wrong Product,2025-01-30,19911.77
634,162016,Size Issue,2022-06-18,97489.03
635,62164,Wrong Product,2024-11-09,83746.33
636,80603,Quality Issue,2025-06-27,32483.11
637,183877,Wrong Product,2022-05-19,31006.66
638,34879,Defective Item,2025-08-24,188156.1
639,190285,Wrong Product,2023-09-30,143286.44
640,156399,Defective Item,2024-12-07,21006.39
641,166247,Defective Item,2024-09-24,4881.51
642,176094,Changed Mind,2025-04-27,9229.96
643,114505,Late Delivery,2022-04-17,154265.53
644,171860,Changed Mind,2023-10-06,8616.72
645,105942,,2025-07-18,67437.05
646,179739,Wrong Product,2023-04-18,62260.9
647,112073,Size Issue,2023-05-03,1777.56
648,108009,Changed Mind,2022-12-26,20143.03
649,124441,Defective Item,2022-02-09,67785.96
650,114490,Late Delivery,2022-03-09,132435.1
651,64474,Late Delivery,2023-10-26,4221.01
652,84138,Wrong Product,2025-07-24,63772.66
653,89276,Wrong Product,2024-04-13,643.85
654,133435,Late Delivery,2022-09-08,108822.32
655,153852,Damaged Product,2024-09-06,2458.01
656,37323,Wrong Product,2025-03-05,87706.03
657,72679,Late Delivery,2023-05-16,199611.52
658,29600,Damaged Product,2023-10-03,150755.85
659,159912,Late Delivery,2024-09-17,86517.78
660,91817,Damaged Product,2023-05-08,84591.67
661,157831,Quality Issue,2022-06-30,23338.34
662,29550,Defective Item,2022-12-01,127639.44
663,23572,Changed Mind,2025-01-05,74577.12
664,40622,Damaged Product,2025-10-25,46647.39
665,183253,Wrong Product,2023-10-28,116618.94
666,75722,Changed Mind,2025-02-17,282.32
667,175574,Defective Item,2022-03-03,31841.29
668,172100,Damaged Product,2022-07-04,53802.35
669,124334,Size Issue,2022-07-16,11364.9
670,116675,Damaged Product,2023-07-10,33915.09
671,191294,Quality Issue,2025-07-29,36459.21
672,89504,Size Issue,2024-04-20,5973.72
673,92280,Size Issue,2025-11-30,124975.21
674,177326,Damaged Product,2023-02-05,74157.47
675,97863,Changed Mind,2023-12-28,26205.62
676,108500,Size Issue,2023-03-27,32823.23
677,30939,Late Delivery,2025-12-25,52646.78
678,193697,Changed Mind,2024-07-23,92183.95
679,163153,Changed Mind,2023-09-15,23975.92
680,108390,Defective Item,2024-09-27,85247.8
681,65399,Quality Issue,2024-05-20,104220.51
682,90392,Damaged Product,2024-08-19,35504.54
683,11513,Late Delivery,2022-02-12,71372.0
684,72544,Size Issue,2024-12-14,28440.29
685,65594,Size Issue,2022-04-01,182699.34
686,193295,Damaged Product,2022-01-28,60839.77
687,195046,Defective Item,2022-07-03,90712.71
688,131207,Defective Item,2022-06-14,23650.28
689,50755,Size Issue,2025-04-28,65110.04
690,43269,Defective Item,2023-01-25,124844.49
691,113455,Defective Item,2022-02-23,106106.46
692,64469,Wrong Product,2025-09-11,4136.97
693,178810,Damaged Product,2023-05-05,28857.54
694,165857,Changed Mind,2023-01-13,11160.28
695,198865,Changed Mind,2025-12-01,36123.24
696,50519,Defective Item,2022-05-03,140035.25
697,77331,Late Delivery,2024-01-12,26902.18
698,52263,Defective Item,2024-11-16,122129.83
699,97713,Damaged Product,2024-10-18,28694.4
700,45137,Quality Issue,2023-07-27,95444.5
701,136779,Quality Issue,2024-09-27,31983.41
702,102762,Quality Issue,2023-08-28,102428.43
703,129511,Defective Item,2023-10-11,63376.67
704,181904,Damaged Product,2024-04-27,85195.86
705,34725,Quality Issue,2022-07-13,73253.91
706,179077,Wrong Product,2025-07-02,16355.26
707,185916,Damaged Product,2022-05-20,152381.95
708,167503,Late Delivery,2026-01-02,7318.3
709,148327,Size Issue,2024-06-25,61165.46
710,183669,Quality Issue,2024-03-25,23945.8
711,33545,Size Issue,2023-10-11,20980.15
712,65373,Changed Mind,2025-12-10,90429.48
713,184032,Defective Item,2024-03-29,111367.38
714,95543,Size Issue,2023-10-29,76879.395
715,55146,Defective Item,2023-05-17,23822.27
716,191418,Damaged Product,2024-05-08,16105.25
717,44995,Size Issue,2024-07-31,3522.98
718,105714,Wrong Product,2025-09-26,85549.3
719,159568,Size Issue,2025-02-25,11031.46
720,79137,Changed Mind,2023-10-24,36000.34
721,95146,Size Issue,2022-10-30,40833.28
722,14520,Late Delivery,2022-08-21,254471.20500000002
723,74947,Changed Mind,2022-07-02,22419.43
724,91084,Quality Issue,2023-05-04,139808.58
725,9795,Wrong Product,2022-03-13,18046.35
726,149101,Wrong Product,2023-09-26,29997.46
727,90498,Changed Mind,2025-01-22,15139.06
728,124220,Late Delivery,2022-01-11,50379.02
729,70694,Changed Mind,2024-01-25,45685.88
730,61933,Quality Issue,2024-11-12,35219.62
731,161602,Defective Item,2024-11-17,23198.86
732,182244,Size Issue,2024-12-05,22059.36
733,141500,Defective Item,2024-05-17,30970.77
734,121688,Late Delivery,2025-09-13,147850.09
735,119026,Damaged Product,2025-01-30,35604.8
736,14709,Late Delivery,2024-03-29,13032.23
737,64256,Size Issue,2024-09-19,43760.79
738,187384,Wrong Product,2024-12-20,30759.5
739,69576,Wrong Product,2025-09-14,264805.25
740,110728,Defective Item,2025-05-14,21136.41
741,105638,Quality Issue,2023-04-21,35204.89
742,160892,Changed Mind,2022-11-06,42952.58
743,165339,Changed Mind,2025-07-14,60375.44
744,74789,Damaged Product,2024-04-25,12314.82
745,5048,Size Issue,2024-05-07,19716.02
746,77969,Quality Issue,2024-07-24,23131.77
747,89288,Changed Mind,2023-12-23,1722.44
748,97728,Late Delivery,2024-08-28,162408.55
749,58571,Quality Issue,2024-06-25,63234.2
750,97434,Wrong Product,2025-09-12,141267.7
751,130066,Changed Mind,2024-10-09,18282.56
752,149338,Defective Item,2025-11-20,43808.4
753,126484,Defective Item,2022-07-14,24468.04
754,156912,Changed Mind,2023-10-09,8456.9
755,156755,Wrong Product,2022-01-13,18655.03
756,8416,Wrong Product,2025-08-03,36045.95
757,116929,Changed Mind,2023-02-13,78959.03
758,163894,Damaged Product,2024-09-17,2800.95
759,89828,Changed Mind,2024-10-22,64056.13
760,175298,Late Delivery,2025-04-25,32775.25
761,124894,Changed Mind,2024-07-24,111716.15
762,171910,Changed Mind,2022-05-12,49701.06
763,92030,Changed Mind,2025-06-29,104149.39
764,21701,Late Delivery,2025-04-28,207795.53
765,62318,Damaged Product,2025-10-14,48188.91
766,24548,Damaged Product,2024-04-25,1046.77
767,140046,Defective Item,2024-06-18,48246.17
768,159421,Wrong Product,2022-10-11,1334.23
769,113271,Changed Mind,2024-05-27,33149.99
770,20756,Size Issue,2025-10-26,72221.32
771,81676,Late Delivery,2024-06-24,201716.38
772,58501,Defective Item,2025-04-25,74007.37
773,173771,Quality Issue,2025-01-29,178301.43
774,130883,Wrong Product,2025-12-31,41742.2
775,123541,Quality Issue,2024-10-07,48352.76
776,574,Wrong Product,2026-01-01,35678.14
777,9493,Late Delivery,2025-11-17,6764.86
778,142850,Late Delivery,2025-11-03,28722.14
779,144860,Late Delivery,2025-02-28,2856.19
780,50209,Late Delivery,2023-02-25,8168.69
781,12784,Late Delivery,2023-09-07,11822.19
782,62265,Damaged Product,2025-06-26,80566.63
783,59063,Quality Issue,2023-07-31,15018.73
784,125448,Wrong Product,2023-05-09,23375.69
785,102610,Defective Item,2023-02-25,11040.92
786,151926,Size Issue,2025-05-29,156686.68
787,34906,Wrong Product,2022-03-26,17220.8
788,8170,Quality Issue,2022-09-04,133269.18
789,137039,Quality Issue,2022-07-11,123781.19
790,77404,Quality Issue,2022-10-13,9703.95
791,103299,Wrong Product,2024-03-06,63886.47
792,101874,Damaged Product,2025-03-28,97033.91
793,142486,Changed Mind,2024-05-22,860.54
794,121057,Size Issue,2023-01-27,47113.86
795,192402,Damaged Product,2022-06-06,154793.98
796,96313,Wrong Product,2024-02-07,121369.93
797,48963,Late Delivery,2026-01-14,29107.1
798,77520,Damaged Product,2024-12-04,100039.31
799,169125,Changed Mind,2022-03-23,5411.73
800,142740,Late Delivery,2024-12-09,29728.11
801,104118,Quality Issue,2024-12-27,81349.19
802,108211,Defective Item,2025-07-06,30268.38
803,172831,,2025-05-15,79035.98
804,175725,Quality Issue,2024-06-04,101115.22
805,141291,Late Delivery,2022-03-08,25285.35
806,42275,Defective Item,2022-08-30,136923.94
807,58056,Changed Mind,2024-05-13,70101.78
808,31143,Damaged Product,2024-01-03,10594.52
809,174658,Late Delivery,2024-05-31,16826.48
810,72452,Quality Issue,2022-05-06,53661.04
811,12593,Changed Mind,2022-04-07,57120.15
812,171311,Changed Mind,2025-01-29,128237.39
813,111485,Changed Mind,2022-03-21,5833.12
814,136466,Changed Mind,2024-10-19,37174.4
815,115917,Changed Mind,2023-07-14,5966.04
816,185767,Changed Mind,2023-10-23,141764.48
817,99047,Damaged Product,2022-05-13,42375.77
818,15603,Damaged Product,2024-01-04,124881.88
819,124646,Defective Item,2024-01-27,32007.25
820,22572,Size Issue,2023-09-24,98179.8
821,176907,Quality Issue,2025-06-02,240861.34
822,197782,Defective Item,2023-09-25,18663.31
823,119309,Wrong Product,2022-09-27,112085.57
824,138697,Quality Issue,2023-09-28,96738.49
825,113540,Size Issue,2024-01-07,161054.0
826,125732,Quality Issue,2024-10-20,64805.8
827,150367,Wrong Product,2025-10-02,82147.59
828,99893,Size Issue,2023-08-30,37302.79
829,43853,Quality Issue,2025-06-07,3473.23
830,67689,Quality Issue,2024-08-01,28299.46
831,85587,Changed Mind,2022-07-03,119698.92
832,102962,Quality Issue,2022-12-25,20758.94
833,61122,Size Issue,2024-11-04,59704.15
834,163658,Changed Mind,2022-12-28,22110.52
835,64261,Size Issue,2022-03-28,178922.2
836,31229,Late Delivery,2025-05-14,39119.08
837,29190,Changed Mind,2022-03-08,130422.89
838,52705,Size Issue,2023-08-09,76578.61
839,114320,Size Issue,2025-07-09,192244.75
840,93873,Late Delivery,2022-10-02,93048.46
841,168979,Wrong Product,2022-09-30,62851.16
842,87552,Wrong Product,2025-03-16,149718.04
843,187770,Size Issue,2023-06-30,92012.29
844,93240,Quality Issue,2024-07-08,26774.9
845,169939,Changed Mind,2024-02-16,114957.45
846,145439,Size Issue,2022-12-08,237093.71
847,118151,Changed Mind,2025-10-04,78014.18
848,185694,Quality Issue,2023-02-17,33624.31
849,166715,Defective Item,2022-05-18,125914.33
850,33401,Damaged Product,2023-02-18,76455.95
851,135105,Damaged Product,2025-08-18,25104.12
852,125928,Size Issue,2025-06-25,88077.39
853,147868,Wrong Product,2022-10-11,128598.05
854,129944,Late Delivery,2022-09-02,25059.33
855,59143,Late Delivery,2023-01-14,16280.38
856,181605,Size Issue,2025-11-10,127733.51
857,116612,Damaged Product,2024-11-02,46127.71
858,66211,Wrong Product,2025-03-18,40020.17
859,137943,Damaged Product,2024-09-02,86334.05
860,113729,Quality Issue,2022-05-02,39414.31
861,104668,Wrong Product,2025-10-06,8466.8
862,66042,Wrong Product,2023-12-17,38641.27
863,147284,Quality Issue,2023-06-12,69878.0
864,137332,Defective Item,2023-12-21,86252.82
865,68889,Size Issue,2022-04-14,188322.65
866,44438,Damaged Product,2025-11-12,138606.36
867,127892,Changed Mind,2022-10-21,105941.27
868,40446,Damaged Product,2022-06-29,91244.08
869,40714,Quality Issue,2025-02-21,1309.59
870,113843,Damaged Product,2025-12-03,112388.12
871,189524,Quality Issue,2023-01-07,21560.94
872,13260,Defective Item,2024-12-13,122154.96
873,166908,Damaged Product,2024-06-01,6075.31
874,61300,Changed Mind,2025-12-09,10388.81
875,40745,Late Delivery,2025-12-30,27703.59
876,111630,Size Issue,2025-11-04,44720.27
877,32529,Wrong Product,2023-10-04,8331.65
878,114171,Late Delivery,2022-04-05,246972.65
879,196097,Late Delivery,2025-01-03,6270.97
880,121764,Size Issue,2025-02-10,18183.56
881,112853,Damaged Product,2024-02-02,291307.77
882,107945,Late Delivery,2022-08-13,51373.38
883,168696,Wrong Product,2025-03-09,3042.39
884,133218,Size Issue,2022-08-24,32044.46
885,157844,Quality Issue,2024-08-18,24881.39
886,59437,Quality Issue,2023-09-22,15723.25
887,4860,Wrong Product,2023-03-12,18982.32
888,67141,Wrong Product,2023-02-14,8854.41
889,89803,Wrong Product,2024-03-08,26693.94
890,40209,Late Delivery,2024-01-20,115640.34
891,182598,Changed Mind,2024-01-26,71097.84
892,96808,Late Delivery,2025-06-23,75724.3
893,60210,Size Issue,2025-03-07,33023.98
894,172247,Wrong Product,2024-07-31,240579.62
895,192876,Size Issue,2025-01-19,30850.97
896,138406,Damaged Product,2024-05-18,57201.56
897,180309,Late Delivery,2022-06-19,120073.26
898,185449,Wrong Product,2024-01-19,32850.61
899,13090,Quality Issue,2025-09-05,58316.6
900,144251,Late Delivery,2024-10-20,312526.94
901,144410,Quality Issue,2023-11-27,24163.91
902,17472,Size Issue,2022-03-21,113821.96
903,175019,Wrong Product,2025-01-30,86707.51
904,120915,Defective Item,2022-03-24,5567.81
905,93634,Quality Issue,2022-10-18,175948.42
906,80684,Damaged Product,2023-07-30,53150.64
907,187099,Damaged Product,2022-06-29,43581.62
908,30257,Changed Mind,2023-08-09,131989.16
909,61835,Wrong Product,2022-01-23,77740.63
910,171547,Changed Mind,2023-05-16,63467.27
911,84480,Wrong Product,2024-04-23,16411.61
912,104736,Damaged Product,2023-08-04,36988.6
913,43722,Defective Item,2025-01-08,8015.37
914,44130,Changed Mind,2022-09-25,37800.79
915,5759,Damaged Product,2022-02-20,64903.32
916,17363,Defective Item,2024-01-17,6011.23
917,11588,Quality Issue,2022-02-17,9367.43
918,143418,Size Issue,2025-11-16,33965.82
919,71163,Damaged Product,2024-07-11,17581.53
920,188917,Damaged Product,2022-03-28,5015.92
921,135952,Damaged Product,2023-12-17,232683.61
922,159055,Late Delivery,2024-01-26,80339.69
923,146611,Wrong Product,2025-06-17,120553.29
924,37832,Size Issue,2025-07-11,86191.26
925,56413,Late Delivery,2025-08-31,11045.11
926,100374,Defective Item,2022-03-01,40131.93
927,199927,Quality Issue,2024-05-19,41831.17
928,30095,Size Issue,2023-11-11,11595.38
929,65363,Size Issue,2024-04-18,13664.66
930,150307,Wrong Product,2023-03-27,76218.21
931,185240,Wrong Product,2023-04-06,8761.34
932,199180,Defective Item,2023-07-20,117257.23
933,106866,Late Delivery,2023-09-13,-99094.06
934,23684,Changed Mind,2024-11-16,202996.05
935,15200,Defective Item,2024-07-07,118819.2
936,97623,Late Delivery,2022-06-22,14827.42
937,99081,Size Issue,2025-11-07,34461.64
938,176139,Defective Item,2025-01-30,2100.89
939,69270,Defective Item,2023-07-21,85430.0
940,55490,Damaged Product,2025-11-22,37594.43
941,73971,Damaged Product,2024-03-16,46690.9
942,57436,Changed Mind,2022-10-17,57788.68
943,15054,Damaged Product,2023-03-02,49841.25
944,117466,Quality Issue,2023-11-29,64750.17
945,187059,Wrong Product,2023-02-19,33390.62
946,15833,Damaged Product,2023-01-06,80344.27
947,23662,,2024-09-22,200107.07
948,95589,Size Issue,2024-04-29,173214.87
949,135255,Changed Mind,2024-05-03,2880.045
950,17495,Late Delivery,2024-06-30,108863.05
951,56416,Wrong Product,2025-08-31,64778.36
952,129493,Quality Issue,2025-11-04,96754.18
953,147231,Changed Mind,2023-08-20,32388.28
954,71068,Wrong Product,2025-11-16,67477.5
955,25644,Changed Mind,2023-04-15,71374.71
956,23070,Late Delivery,2023-01-14,30785.61
957,37836,Defective Item,2023-08-04,18022.18
958,183925,Quality Issue,2023-01-16,113489.17
959,177400,,2024-03-10,147490.08000000002
960,69038,Quality Issue,2025-02-03,120411.88
961,45981,Late Delivery,2022-06-14,223834.72
962,11542,Defective Item,2023-05-17,24240.41
963,185307,Changed Mind,2024-07-05,4044.61
964,103867,Changed Mind,2025-11-16,78581.71
965,16541,Wrong Product,2025-10-04,25766.35
966,46325,Size Issue,2023-03-13,8668.15
967,39479,Defective Item,2023-07-10,76834.31
968,142837,Size Issue,2025-03-31,98248.5
969,103180,Late Delivery,2023-04-15,48219.89
970,148028,Changed Mind,2026-01-05,7268.34
971,143495,Wrong Product,2022-12-08,45556.01
972,47395,Size Issue,2023-02-03,49680.23
973,79017,Quality Issue,2023-04-02,52965.86
974,88552,Late Delivery,2025-10-21,4312.35
975,2628,Damaged Product,2023-07-11,53888.22
976,171205,Size Issue,2023-07-05,29784.36
977,122638,Defective Item,2022-01-16,71727.21
978,166037,Size Issue,2022-09-24,8687.51
979,172162,Quality Issue,2023-11-04,1935.39
980,71185,Late Delivery,2023-12-02,28111.36
981,99849,Quality Issue,2022-11-27,43758.94
982,177803,Late Delivery,2032-01-01,26387.1
983,191429,Quality Issue,2025-05-26,4733.27
984,128174,Size Issue,2024-08-11,220553.14
985,145021,Late Delivery,2024-12-31,81768.83
986,99095,Late Delivery,2022-08-31,18674.57
987,85763,Defective Item,2022-11-13,9309.18
988,90319,Damaged Product,2025-04-07,93606.94
989,12519,Changed Mind,2023-12-08,109446.44
990,59430,Late Delivery,2023-02-10,40026.54
991,163088,Wrong Product,2024-08-25,34056.15
992,107946,Wrong Product,2022-11-10,7512.59
993,101296,Size Issue,2024-09-02,2108.66
994,182016,Defective Item,2022-09-30,40363.94
995,57993,Size Issue,2024-10-24,89298.83
996,15355,Wrong Product,2022-10-08,59510.52
997,8443,Wrong Product,2022-02-10,25180.24
998,40288,Quality Issue,2023-02-12,70198.97
999,78584,Changed Mind,2024-04-27,18850.35
