product_id,product_name,category,sub_category,brand,vendor_id,cost_price,selling_price,profit
PROD00105,Portable Prestige Bags,Fashion,Bags,Prestige,VEND0099,15365.82,19027.85,3662.03
PROD00689,Classic Nivea Cricket,Sports,Cricket,Nivea,VEND0105,30613.44,51892.21,21278.77
PROD01324,Elite Adidas Camera,Electronics,Camera,Adidas,VEND0237,16389.16,25390.18,9001.02
PROD00063,Eco Maybelline Cricket,Sports,Cricket,Maybelline,VEND0262,36440.83,46943.31,10502.48
PROD00853,Eco Us Polo Watches,Fashion,Watches,Us polo,VEND0030,26256.08,39843.54,13587.46
PROD01805,Portable Apple Fitness,Sports,Fitness,Apple,VEND0171,40130.52,46316.7,6186.18
PROD00224,Portable Adidas Makeup,Beauty,Makeup,Adidas,VEND0270,33522.31,53547.71,20025.4
PROD00146,Digital Bajaj Children,Books,Children,Bajaj,VEND0148,1843.16,2103.14,259.98
PROD01089,Digital Apple Women Clothing,Fashion,Women Clothing,Apple,VEND0282,12956.92,20499.44,7542.52
PROD00374,Pro Noise Fitness,Sports,Fitness,Noise,VEND0074,46441.88,59849.22,13407.34
PROD01143,Classic Mamaearth Perfume,Beauty,Perfume,Mamaearth,VEND0047,23848.16,34289.7,10441.54
PROD01855,Elite Us Polo Furniture,Home,Furniture,Us polo,VEND0032,41711.52,48871.56,7160.04
PROD01518,Elite Mamaearth Kitchen,Home,Kitchen,Mamaearth,VEND0212,17662.81,24666.54,7003.73
PROD01625,Smart Lg Camera,Electronics,Camera,Lg,VEND0025,13021.4,20456.18,7434.78
PROD01289,Elite Hp Watches,Fashion,Watches,Hp,VEND0266,6759.8,7776.59,1016.79
PROD00010,Digital Oneplus Footwear,Fashion,Footwear,Oneplus,VEND0037,33525.25,50995.0,17469.75
PROD00450,Digital Milton Storage,Home,Storage,Milton,VEND0028,9472.89,12646.79,3173.9
PROD00709,Mini Hp Decor,Home,Decor,Hp,VEND0039,19976.59,30949.19,10972.6
PROD00256,Max Lakme Cycling,Sports,Cycling,Lakme,VEND0157,5174.77,6710.39,1535.62
PROD00883,Portable Adidas Smart Watch,Electronics,Smart Watch,Adidas,VEND0240,4691.16,7418.65,2727.49
PROD00390,Wireless Loreal Cricket,Sports,Cricket,Loreal,VEND0070,22039.13,29937.29,7898.16
PROD00909,Elite Borosil Mobile,Electronics,Mobile,Borosil,VEND0041,35258.88,41178.8,5919.92
PROD00925,Wireless Lenovo Fitness,Sports,Fitness,Lenovo,VEND0222,45889.72,68029.42,22139.7
PROD01250,Max Sony Watches,Fashion,Watches,Sony,VEND0216,44195.93,54569.99,10374.06
PROD00461,Wireless Boat Cycling,Sports,Cycling,Boat,VEND0138,18624.88,28866.07,10241.19
PROD01288,Ultra Wildcraft Hair Care,Beauty,Hair Care,Wildcraft,VEND0192,21279.89,28222.45,6942.56
PROD01918,Mini Hp Skin Care,Beauty,Skin Care,Hp,VEND0043,31587.63,45384.96,13797.33
PROD01169,Digital Oneplus Hair Care,Beauty,Hair Care,Oneplus,VEND0248,14158.74,21939.71,7780.97
PROD00959,Eco Noise Mobile,Electronics,Mobile,Noise,VEND0146,46310.54,70579.34,24268.8
PROD00502,Pro Borosil Headphones,Electronics,Headphones,Borosil,VEND0067,84.14,138.89,54.75
PROD00740,Advanced Titan Cycling,Sports,Cycling,Titan,VEND0091,6798.99,11348.14,4549.15
PROD01879,Essential Boat Fitness,Sports,Fitness,Boat,VEND0269,25634.61,42384.58,16749.97
PROD00732,Max Loreal Laptop,Electronics,Laptop,Loreal,VEND0137,11449.49,14771.3,3321.81
PROD00540,Advanced Syska Children,Books,Children,Syska,VEND0082,43366.09,69065.29,25699.2
PROD01202,Portable Boat Children,Books,Children,Boat,VEND0235,7260.09,8539.86,1279.77
PROD00698,Ultra Milton Furniture,Home,Furniture,Milton,VEND0019,25814.89,31984.72,6169.83
PROD01413,Portable Nike Furniture,Home,Furniture,Nike,VEND0089,12080.73,16830.58,4749.85
PROD01396,Mini Mi Tablet,Electronics,Tablet,Mi,VEND0066,37243.66,43562.56,6318.9
PROD01146,Luxury Ikea Fitness,Sports,Fitness,Ikea,VEND0245,23437.55,26894.82,3457.27
PROD01032,Mini Wildcraft Footwear,Fashion,Footwear,Wildcraft,VEND0050,13609.38,20669.66,7060.28
PROD00373,Max Sony Makeup,Beauty,Makeup,Sony,VEND0279,46211.76,69810.13,23598.37
PROD00668,Digital Mamaearth Outdoor,Sports,Outdoor,Mamaearth,VEND0040,32701.08,43138.55,10437.47
PROD01549,Essential Cello Fitness,Sports,Fitness,Cello,VEND0152,4750.99,6120.37,1369.38
PROD00358,Pro Us Polo Tablet,Electronics,Tablet,Us polo,VEND0195,14794.85,18015.91,3221.06
PROD00968,Eco Dell Skin Care,Beauty,Skin Care,Dell,VEND0297,44759.2,68608.77,23849.57
PROD00784,Wireless Nivea Cycling,Sports,Cycling,Nivea,VEND0166,20646.55,30555.75,9909.2
PROD00736,Smart Apple Skin Care,Beauty,Skin Care,Apple,VEND0054,38558.14,54536.24,15978.1
PROD01036,Wireless Maybelline Smart Watch,Electronics,Smart Watch,Maybelline,VEND0227,15613.09,20570.89,4957.8
PROD00971,Classic Borosil Furniture,Home,Furniture,Borosil,VEND0075,29275.36,33157.38,3882.02
PROD01548,Luxury Cello Storage,Home,Storage,Cello,VEND0159,4915.43,5451.04,535.61
PROD01510,Smart Cello Fiction,Books,Fiction,Cello,VEND0145,8519.48,9934.41,1414.93
PROD01547,Eco Mamaearth Camera,Electronics,Camera,Mamaearth,VEND0039,11993.58,20367.57,8373.99
PROD01369,Max Oneplus Decor,Home,Decor,Oneplus,VEND0004,46504.34,62259.18,15754.84
PROD01882,Wireless Wildcraft Kitchen,Home,Kitchen,Wildcraft,VEND0105,15410.96,18658.92,3247.96
PROD01666,Advanced Maybelline Women Clothing,Fashion,Women Clothing,Maybelline,VEND0288,43942.17,69040.09,25097.92
PROD01253,Smart Loreal Kitchen,Home,Kitchen,Loreal,VEND0015,15574.75,22982.05,7407.3
PROD01719,Essential Allen Solly Decor,Home,Decor,Allen solly,VEND0117,23905.75,37506.33,13600.58
PROD01237,Classic Samsung Cricket,Sports,Cricket,Samsung,VEND0285,45077.18,67779.12,22701.94
PROD00886,Elite Loreal Hair Care,Beauty,Hair Care,Loreal,VEND0250,39449.5,64280.69,24831.19
PROD00080,Pro Philips Kitchen,Home,Kitchen,Philips,VEND0033,19182.61,22859.59,3676.98
PROD01173,Advanced Allen Solly Tablet,Electronics,Tablet,Allen solly,VEND0115,5742.77,7098.15,1355.38
PROD00815,Advanced Maybelline Biography,Books,Biography,Maybelline,VEND0142,31280.29,38841.45,7561.16
PROD01304,Ultra Apple Footwear,Fashion,Footwear,Apple,VEND0079,28400.49,31789.39,3388.9
PROD00672,Digital Nivea Kitchen,Home,Kitchen,Nivea,VEND0118,30120.91,47897.46,17776.55
PROD01555,Ultra Canon Fitness,Sports,Fitness,Canon,VEND0054,35002.28,50280.08,15277.8
PROD00058,Classic Prestige Education,Books,Education,Prestige,VEND0020,8001.93,12169.07,4167.14
PROD00134,Essential Nike Smart Watch,Electronics,Smart Watch,Nike,VEND0150,32403.1,38636.9,6233.8
PROD01141,Essential Cello Tablet,Electronics,Tablet,Cello,VEND0159,40064.97,61761.5,21696.53
PROD01710,Advanced Nike Men Clothing,Fashion,Men Clothing,Nike,VEND0170,24960.68,28227.72,3267.04
PROD00824,Digital Titan Makeup,Beauty,Makeup,Titan,VEND0141,37293.21,59408.8,22115.59
PROD01215,Digital Borosil Outdoor,Sports,Outdoor,Borosil,VEND0273,25156.81,27954.21,2797.4
PROD01802,Portable Casio Perfume,Beauty,Perfume,Casio,VEND0113,45622.82,57529.94,11907.12
PROD00348,Luxury Philips Hair Care,Beauty,Hair Care,Philips,VEND0238,15071.78,22977.62,7905.84
PROD00387,Max Cello Footwear,Fashion,Footwear,Cello,VEND0216,7339.44,8809.71,1470.27
PROD01025,Digital Us Polo Biography,Books,Biography,Us polo,VEND0126,9009.65,14812.55,5802.9
PROD00895,Essential Lg Bags,Fashion,Bags,Lg,VEND0298,4572.12,7270.68,2698.56
PROD00829,Luxury Philips Bags,Fashion,Bags,Philips,VEND0105,37131.21,62861.14,25729.93
PROD00476,Smart Fastrack Makeup,Beauty,Makeup,Fastrack,VEND0259,48729.01,56084.24,7355.23
PROD01493,Premium Us Polo Women Clothing,Fashion,Women Clothing,Us polo,VEND0006,44921.87,57362.41,12440.54
PROD01468,Luxury Allen Solly Women Clothing,Fashion,Women Clothing,Allen solly,VEND0053,9960.7,15178.88,5218.18
PROD01495,Digital Mamaearth Camera,Electronics,Camera,Mamaearth,VEND0283,47285.53,59315.3,12029.77
PROD00173,Premium Oneplus Camera,Electronics,Camera,Oneplus,VEND0026,32103.14,46815.61,14712.47
PROD00039,Premium Cello Bags,Fashion,Bags,Cello,VEND0297,7782.1,9945.72,2163.62
PROD00714,Essential Borosil Fitness,Sports,Fitness,Borosil,VEND0295,18591.27,23968.8,5377.53
PROD00091,Premium Boat Fitness,Sports,Fitness,Boat,VEND0160,48237.8,56190.25,7952.45
PROD01967,Digital Prestige Decor,Home,Decor,Prestige,VEND0226,33908.24,47533.84,13625.6
PROD01206,Luxury Nivea Footwear,Fashion,Footwear,Nivea,VEND0074,15197.84,21148.64,5950.8
PROD00876,Luxury Mi Women Clothing,Fashion,Women Clothing,Mi,VEND0226,14364.04,20387.82,6023.78
PROD01565,Essential Casio Outdoor,Sports,Outdoor,Casio,VEND0220,9244.71,10467.28,1222.57
PROD01920,Classic Boat Laptop,Electronics,Laptop,Boat,VEND0012,31232.04,44940.89,13708.85
PROD01094,Smart Cello Cycling,Sports,Cycling,Cello,VEND0161,44234.01,54976.07,10742.06
PROD01156,Digital Nivea Watches,Fashion,Watches,Nivea,VEND0203,34548.58,57968.54,23419.96
PROD01792,Smart Ikea Lighting,Home,Lighting,Ikea,VEND0265,6633.01,9822.58,3189.57
PROD01989,Premium Casio Women Clothing,Fashion,Women Clothing,Casio,VEND0072,12805.12,19829.88,7024.76
PROD00500,Luxury Puma Biography,Books,Biography,Puma,VEND0253,28177.29,34177.37,6000.08
PROD00339,Essential Fastrack Kitchen,Home,Kitchen,Fastrack,VEND0058,17340.68,21942.72,4602.04
PROD01189,Smart Reebok Biography,Books,Biography,Reebok,VEND0019,38781.25,63158.55,24377.3
PROD00029,Premium Philips Storage,Home,Storage,Philips,VEND0118,409.18,623.88,214.7
PROD01218,Advanced Allen Solly Tablet,Electronics,Tablet,Allen solly,VEND0163,9066.37,10103.87,1037.5
PROD01344,Pro Puma Women Clothing,Fashion,Women Clothing,Puma,VEND0228,18818.61,27949.84,9131.23
PROD01849,Pro Noise Makeup,Beauty,Makeup,Noise,VEND0227,46662.96,79199.32,32536.36
PROD00946,Eco Adidas Education,Books,Education,Adidas,VEND0123,1833.13,2044.34,211.21
PROD00170,Elite Prestige Cricket,Sports,Cricket,Prestige,VEND0228,1684.18,2227.02,542.84
PROD01425,Luxury Sony Decor,Home,Decor,Sony,VEND0151,47313.42,66790.74,19477.32
PROD01198,Classic Nivea Outdoor,Sports,Outdoor,Nivea,VEND0211,22742.76,27016.85,4274.09
PROD01254,Mini Apple Perfume,Beauty,Perfume,Apple,VEND0129,29646.91,43752.27,14105.36
PROD01419,Luxury Apple Lighting,Home,Lighting,Apple,VEND0272,19720.14,31364.44,11644.3
PROD00913,Max Us Polo Makeup,Beauty,Makeup,Us polo,VEND0149,17678.08,29816.85,12138.77
PROD00492,Essential Mamaearth Tablet,Electronics,Tablet,Mamaearth,VEND0270,6904.94,8421.78,1516.84
PROD01098,Essential Borosil Cricket,Sports,Cricket,Borosil,VEND0075,34152.79,57308.01,23155.22
PROD01033,Mini Puma Cycling,Sports,Cycling,Puma,VEND0249,694.24,979.5,285.26
PROD00588,Eco Loreal Education,Books,Education,Loreal,VEND0138,17908.49,24402.62,6494.13
PROD00751,Elite Lenovo Laptop,Electronics,Laptop,Lenovo,VEND0005,14141.62,16616.74,2475.12
PROD00235,Essential Hp Tablet,Electronics,Tablet,Hp,VEND0263,38167.69,48231.55,10063.86
PROD00733,Mini Prestige Cricket,Sports,Cricket,Prestige,VEND0267,44390.21,69629.79,25239.58
PROD01656,Elite Philips Lighting,Home,Lighting,Philips,VEND0016,32985.38,39087.01,6101.63
PROD01157,Wireless Adidas Men Clothing,Fashion,Men Clothing,Adidas,VEND0009,6798.94,8257.19,1458.25
PROD01492,Essential Nivea Biography,Books,Biography,Nivea,VEND0282,16261.87,27122.47,10860.6
PROD01445,Elite Hp Fitness,Sports,Fitness,Hp,VEND0006,37183.3,53264.92,16081.62
PROD01651,Wireless Apple Mobile,Electronics,Mobile,Apple,VEND0117,28384.97,48091.17,19706.2
PROD00935,Essential Casio Tablet,Electronics,Tablet,Casio,VEND0103,8937.58,10203.49,1265.91
PROD01066,Eco Cello Skin Care,Beauty,Skin Care,Cello,VEND0241,33020.93,49902.04,16881.11
PROD00109,Portable Sony Decor,Home,Decor,Sony,VEND0065,48716.03,69762.1,21046.07
PROD01566,Elite Boat Footwear,Fashion,Footwear,Boat,VEND0244,9970.34,16602.26,6631.92
PROD00569,Pro Apple Outdoor,Sports,Outdoor,Apple,VEND0116,33853.57,49968.28,16114.71
PROD01168,Digital Mamaearth Decor,Home,Decor,Mamaearth,VEND0185,47992.18,76780.21,28788.03
PROD00891,Luxury Allen Solly Women Clothing,Fashion,Women Clothing,Allen solly,VEND0176,39226.48,53395.56,14169.08
PROD01049,Mini Nike Smart Watch,Electronics,Smart Watch,Nike,VEND0148,26010.39,999999.0,973988.61
PROD01371,Portable Allen Solly Makeup,Beauty,Makeup,Allen solly,VEND0069,8573.18,11357.67,2784.49
PROD01954,Digital Maybelline Education,Books,Education,Maybelline,VEND0007,24964.57,35990.04,11025.47
PROD01467,Max Puma Storage,Home,Storage,Puma,VEND0059,36475.97,44213.11,7737.14
PROD00885,Essential Puma Kitchen,Home,Kitchen,Puma,VEND0187,43061.76,63307.9,20246.14
PROD01698,Ultra Dell Cricket,Sports,Cricket,Dell,VEND0119,2294.21,1376.526,-917.68
PROD00851,Smart Lakme Tablet,Electronics,Tablet,Lakme,VEND0219,18460.04,24503.19,6043.15
PROD00735,Smart Hp Biography,Books,Biography,Hp,VEND0033,10568.05,14142.45,3574.4
PROD00718,Premium Syska Camera,Electronics,Camera,Syska,VEND0108,23030.53,34857.31,11826.78
PROD00455,Classic Milton Makeup,Beauty,Makeup,Milton,VEND0043,38367.14,51954.68,13587.54
PROD00076,Advanced Titan Biography,Books,Biography,Titan,VEND0219,30651.98,46945.48,16293.5
PROD01682,Pro Samsung Footwear,Fashion,Footwear,Samsung,VEND0059,40290.56,59396.28,19105.72
PROD00445,Digital Dell Education,Books,Education,Dell,VEND0085,26548.89,29338.78,2789.89
PROD00396,Eco Allen Solly Women Clothing,Fashion,Women Clothing,Allen solly,VEND0246,39464.38,45162.21,5697.83
PROD00177,Premium Nike Women Clothing,Fashion,Women Clothing,Nike,VEND0184,33069.83,36888.34,3818.51
PROD01043,Eco Puma Mobile,Electronics,Mobile,Puma,VEND0179,42300.78,70435.32,28134.54
PROD01762,Mini Loreal Women Clothing,Fashion,Women Clothing,Loreal,VEND0119,12191.51,19025.9,6834.39
PROD01422,Digital Nike Makeup,Beauty,Makeup,Nike,VEND0083,2005.2,2897.61,892.41
PROD01770,Smart Allen Solly Furniture,Home,Furniture,Allen solly,VEND0068,1245.38,1494.66,249.28
PROD00596,Classic Borosil Hair Care,Beauty,Hair Care,Borosil,VEND0077,17320.19,26080.35,8760.16
PROD00062,Premium Noise Tablet,Electronics,Tablet,Noise,VEND0056,29050.46,49099.06,20048.6
PROD01297,Classic Wildcraft Men Clothing,Fashion,Men Clothing,Wildcraft,VEND0208,14128.17,18479.36,4351.19
PROD00873,Smart Fastrack Furniture,Home,Furniture,Fastrack,VEND0003,19410.03,31422.63,12012.6
PROD01513,Eco Puma Children,Books,Children,Puma,VEND0147,44661.22,67541.0,22879.78
PROD01909,Advanced Casio Laptop,Electronics,Laptop,Casio,VEND0125,49746.17,73094.48,23348.31
PROD00037,Classic Us Polo Kitchen,Home,Kitchen,Us polo,VEND0031,24307.77,29855.98,5548.21
PROD01539,Eco Canon Fiction,Books,Fiction,Canon,VEND0023,13494.94,22752.44,9257.5
PROD00663,Ultra Boat Education,Books,Education,Boat,VEND0092,37872.44,44849.39,6976.95
PROD01835,Digital Fastrack Headphones,Electronics,Headphones,Fastrack,VEND0287,29743.0,33908.9,4165.9
PROD01465,Premium Milton Decor,Home,Decor,Milton,VEND0176,731.77,1105.46,373.69
PROD00978,Eco Allen Solly Decor,Home,Decor,Allen solly,VEND0077,28994.38,47408.52,18414.14
PROD01595,Essential Hp Women Clothing,Fashion,Women Clothing,Hp,VEND0107,3915.2,6290.84,2375.64
PROD00739,Elite Maybelline Mobile,Electronics,Mobile,Maybelline,VEND0240,43025.42,55723.12,12697.7
PROD00920,Classic Puma Laptop,Electronics,Laptop,Puma,VEND0197,41888.83,64997.09,23108.26
PROD00457,Wireless Lakme Storage,Home,Storage,Lakme,VEND0034,19567.04,28970.5,9403.46
PROD00676,Premium Reebok Storage,Home,Storage,Reebok,VEND0146,29987.91,43127.5,13139.59
PROD00761,Ultra Puma Children,Books,Children,Puma,VEND0256,18601.36,21460.16,2858.8
PROD01836,Wireless Samsung Decor,Home,Decor,Samsung,VEND0219,46397.58,58681.26,12283.68
PROD00729,Elite Ikea Outdoor,Sports,Outdoor,Ikea,VEND0229,17787.7,26751.2,8963.5
PROD01400,Eco Philips Decor,Home,Decor,Philips,VEND0146,25016.64,34359.62,9342.98
PROD00413,Smart Adidas Fitness,Sports,Fitness,Adidas,VEND0094,15693.63,19509.44,3815.81
PROD01099,Essential Nivea Bags,Fashion,Bags,Nivea,VEND0018,41077.2,45704.32,4627.12
PROD00826,Smart Philips Outdoor,Sports,Outdoor,Philips,VEND0245,11584.07,12923.78,1339.71
PROD01520,Wireless Bajaj Perfume,Beauty,Perfume,Bajaj,VEND0118,26711.84,37917.05,11205.21
PROD00617,Luxury Bajaj Children,Books,Children,Bajaj,VEND0007,14332.1,23051.47,8719.37
PROD00115,Luxury Lg Watches,Electronics,Hair Care,Lg,VEND0107,30501.06,47095.27,16594.21
PROD01941,Ultra Boat Camera,Electronics,Camera,Boat,VEND0125,18354.9,27420.79,9065.89
PROD00970,Pro Lenovo Women Clothing,Fashion,Women Clothing,Lenovo,VEND0193,11894.06,16027.93,4133.87
PROD00605,Digital Philips Camera,Electronics,Camera,Philips,VEND0150,159.74,95.844,-63.9
PROD01949,Portable Puma Cycling,Sports,Cycling,Puma,VEND0261,29232.53,36705.91,7473.38
PROD00090,Mini Oneplus Skin Care,Beauty,Skin Care,Oneplus,VEND0086,23278.45,29185.27,5906.82
PROD00849,Classic Loreal Biography,Books,Biography,Loreal,VEND0092,46023.22,51979.49,5956.27
PROD01543,Premium Mamaearth Furniture,Home,Furniture,Mamaearth,VEND0149,23873.8,38706.29,14832.49
PROD01948,Wireless Mamaearth Cycling,Sports,Cycling,Mamaearth,VEND0109,12902.42,15957.08,3054.66
PROD00754,Pro Reebok Tablet,Electronics,Hair Care,Reebok,VEND0129,3615.67,4997.17,1381.5
PROD00499,Essential Lakme Kitchen,Home,Kitchen,Lakme,VEND0015,40320.2,61229.29,20909.09
PROD01277,Wireless Canon Watches,Fashion,Watches,Canon,VEND0135,8968.14,9980.6,1012.46
PROD01326,Smart Apple Kitchen,Home,Kitchen,Apple,VEND0274,30369.08,36635.5,6266.42
PROD00012,Pro Lakme Education,Books,Education,Lakme,VEND0017,42150.45,25290.27,-16860.18
PROD00285,Wireless Canon Cricket,Sports,Cricket,Canon,VEND0168,48136.16,999999.0,951862.84
PROD01067,Eco Milton Hair Care,Beauty,Hair Care,Milton,VEND0194,2834.07,3565.36,731.29
PROD01192,Eco Apple Education,Books,Education,Apple,VEND0133,1443.17,2277.26,834.09
PROD01771,Advanced Allen Solly Cricket,Sports,Cricket,Allen solly,VEND0124,17750.67,23810.58,6059.91
PROD00691,Digital Reebok Cycling,Sports,Cycling,Reebok,VEND0061,36802.33,59362.13,22559.8
PROD01655,Digital Nike Children,Books,Children,Nike,VEND0011,13533.38,19103.52,5570.14
PROD01906,Ultra Sony Cricket,Sports,Cricket,Sony,VEND0052,3872.98,5126.58,1253.6
PROD00690,Max Noise Perfume,Beauty,Perfume,Noise,VEND0158,18542.14,26569.9,8027.76
PROD00160,Advanced Bajaj Kitchen,Home,Kitchen,Bajaj,VEND0140,43829.21,57833.28,14004.07
PROD00896,Max Puma Fiction,Books,Fiction,Puma,VEND0200,33061.03,45352.61,12291.58
PROD01841,Smart Samsung Kitchen,Home,Kitchen,Samsung,VEND0076,39179.08,66347.9,27168.82
PROD00258,Premium Prestige Cricket,Sports,Cricket,Prestige,VEND0039,31991.49,50382.97,18391.48
PROD00336,Smart Bajaj Skin Care,Beauty,Skin Care,Bajaj,VEND0092,6692.84,10816.78,4123.94
PROD01910,Essential Nivea Fiction,Books,Fiction,Nivea,VEND0224,28688.13,35261.31,6573.18
PROD01040,Eco Lenovo Laptop,Electronics,Laptop,Lenovo,VEND0031,1688.0,2525.03,837.03
PROD01349,Ultra Dell Smart Watch,Electronics,Smart Watch,Dell,VEND0105,47685.38,53944.76,6259.38
PROD01016,Elite Ikea Men Clothing,Fashion,Men Clothing,Ikea,VEND0288,17278.76,22200.64,4921.88
PROD00769,Portable Samsung Bags,Fashion,Bags,Samsung,VEND0095,38807.1,54468.66,15661.56
PROD01914,Smart Philips Laptop,Electronics,Laptop,Philips,VEND0148,952.74,1233.57,280.83
PROD00762,Digital Loreal Camera,Electronics,Camera,Loreal,VEND0031,46545.9,27927.54,-18618.36
PROD01247,Portable Prestige Storage,Home,Storage,Prestige,VEND0273,9632.98,14514.85,4881.87
PROD01204,Wireless Nivea Education,Books,Education,Nivea,VEND0210,46088.78,53981.93,7893.15
PROD01490,Ultra Puma Camera,Electronics,Camera,Puma,VEND0139,47105.2,59665.99,12560.79
PROD00522,Elite Nike Smart Watch,Electronics,Smart Watch,Nike,VEND0136,15452.25,20682.53,5230.28
PROD00023,Mini Lakme Headphones,Electronics,Headphones,Lakme,VEND0158,24455.86,28542.94,4087.08
PROD01278,Smart Adidas Mobile,Electronics,Mobile,Adidas,VEND0174,18977.19,29840.65,10863.46
PROD01313,Max Mi Watches,Fashion,Watches,Mi,VEND0104,25148.63,37997.1,12848.47
PROD01916,Elite Loreal Fitness,Sports,Fitness,Loreal,VEND0078,17062.77,22315.03,5252.26
PROD00341,Eco Dell Kitchen,Electronics,Hair Care,Dell,VEND0025,5089.79,5701.31,611.52
PROD00432,Eco Nivea Makeup,Beauty,Makeup,Nivea,VEND0002,22762.05,31703.59,8941.54
PROD00474,Premium Syska Laptop,Electronics,Laptop,Syska,VEND0073,49156.63,66454.33,17297.7
PROD00218,Smart Milton Cricket,Sports,Cricket,Milton,VEND0176,7585.51,8625.67,1040.16
PROD01228,Advanced Bajaj Decor,Home,Decor,Bajaj,VEND0217,49266.17,77309.17,28043.0
PROD01620,Classic Wildcraft Smart Watch,Electronics,Smart Watch,Wildcraft,VEND0041,13769.94,21373.91,7603.97
PROD01012,Essential Mi Men Clothing,Fashion,Men Clothing,Mi,VEND0143,29192.4,36002.59,6810.19
PROD01980,Smart Milton Storage,Home,Storage,Milton,VEND0125,22033.15,27858.23,5825.08
PROD00094,Advanced Bajaj Tablet,Electronics,Tablet,Bajaj,VEND0175,21447.48,28360.91,6913.43
PROD01009,Essential Puma Makeup,Beauty,Makeup,Puma,VEND0227,39988.83,61467.88,21479.05
PROD01071,Max Hp Decor,Home,Decor,Hp,VEND0059,45523.93,51865.42,6341.49
PROD01609,Classic Sony Hair Care,Beauty,Hair Care,Sony,VEND0151,47906.97,59971.77,12064.8
PROD01309,Advanced Syska Decor,Home,Decor,Syska,VEND0006,3545.47,4022.24,476.77
PROD00697,Advanced Mi Skin Care,Beauty,Skin Care,Mi,VEND0147,42535.85,70543.8,28007.95
PROD01821,Pro Oneplus Outdoor,Sports,Outdoor,Oneplus,VEND0043,43248.14,60283.01,17034.87
PROD00997,Classic Bajaj Bags,Fashion,Bags,Bajaj,VEND0228,46589.49,64495.83,17906.34
PROD01459,Elite Lenovo Cycling,Sports,Cycling,Lenovo,VEND0083,49468.99,73895.18,24426.19
PROD00154,Portable Mamaearth Laptop,Electronics,Laptop,Mamaearth,VEND0152,28617.54,41349.12,12731.58
PROD01100,Digital Canon Fiction,Books,Fiction,Canon,VEND0186,12686.5,16883.37,4196.87
PROD01744,Wireless Nike Fiction,Books,Fiction,Nike,VEND0136,15379.41,23014.76,7635.35
PROD00790,Smart Canon Watches,Fashion,Watches,Canon,VEND0293,11688.06,18544.8,6856.74
PROD00581,Mini Casio Outdoor,Sports,Outdoor,Casio,VEND0210,41583.37,70021.07,28437.7
PROD01471,Classic Mi Skin Care,Beauty,Skin Care,Mi,VEND0269,4592.22,2755.332,-1836.89
PROD00704,Max Loreal Cycling,Sports,Cycling,Loreal,VEND0276,47353.42,74902.0,27548.58
PROD01213,Eco Hp Biography,Books,Biography,Hp,VEND0159,43304.38,66009.96,22705.58
PROD01296,Portable Adidas Storage,Home,Storage,Adidas,VEND0279,49920.33,77447.9,27527.57
PROD01691,Eco Sony Cycling,Sports,Cycling,Sony,VEND0228,32273.19,52796.76,20523.57
PROD01261,Eco Fastrack Perfume,Beauty,Perfume,Fastrack,VEND0052,39768.48,64741.61,24973.13
PROD00488,Premium Loreal Furniture,Home,Furniture,Loreal,VEND0087,6170.26,3702.156,-2468.1
PROD00560,Wireless Hp Biography,Books,Biography,Hp,VEND0158,11151.56,6690.936,-4460.62
PROD01120,Max Mamaearth Education,Books,Education,Mamaearth,VEND0038,35437.24,54632.26,19195.02
PROD00802,Max Maybelline Decor,Home,Decor,Maybelline,VEND0087,29714.16,33117.15,3402.99
PROD00513,Classic Cello Lighting,Home,Lighting,Cello,VEND0052,44094.44,57796.29,13701.85
PROD00634,Luxury Ikea Watches,Fashion,Watches,Ikea,VEND0192,1284.05,1810.67,526.62
PROD01502,Wireless Apple Perfume,Beauty,Perfume,Apple,VEND0023,5546.27,6146.0,599.73
PROD01815,Digital Fastrack Footwear,Fashion,Footwear,Fastrack,VEND0296,10173.2,12803.6,2630.4
PROD01569,Ultra Samsung Biography,Books,Biography,Samsung,VEND0256,7567.79,10407.19,2839.4
PROD01151,Portable Reebok Kitchen,Home,Kitchen,Reebok,VEND0153,2310.67,3118.83,808.16
PROD00791,Ultra Dell Hair Care,Beauty,Hair Care,Dell,VEND0250,36192.85,57030.61,20837.76
PROD00117,Elite Samsung Laptop,Electronics,Laptop,Samsung,VEND0150,20455.45,30961.83,10506.38
PROD01498,Ultra Noise Smart Watch,Electronics,Smart Watch,Noise,VEND0097,22996.54,36549.75,13553.21
PROD00741,Max Allen Solly Cricket,Sports,Cricket,Allen solly,VEND0178,26196.82,38868.67,12671.85
PROD01082,Pro Syska Furniture,Electronics,Hair Care,Syska,VEND0240,43142.35,62388.41,19246.06
PROD00831,Wireless Reebok Lighting,Home,Lighting,Reebok,VEND0195,38821.93,56864.73,18042.8
PROD00120,Max Bajaj Skin Care,Beauty,Skin Care,Bajaj,VEND0073,11279.23,13415.44,2136.21
PROD00657,Max Noise Fitness,Sports,Fitness,Noise,VEND0072,32295.3,37113.25,4817.95
PROD01938,Wireless Bajaj Camera,Electronics,Camera,Bajaj,VEND0031,35752.47,48734.64,12982.17
PROD00636,Advanced Lenovo Fitness,Sports,Fitness,Lenovo,VEND0274,8411.37,14078.66,5667.29
PROD00370,Digital Mamaearth Smart Watch,Electronics,Smart Watch,Mamaearth,VEND0005,18889.62,26173.52,7283.9
